"ID","FLDNAME","TBLNAME","CRFNAME","QUESTION","TEXT","STATUS","DEPRULE","TYPE","LENGTH","DECIML","RANGEVAL","RANGESQL","RANGEPRL","UNITS","CODE","NOTES","OBJID","COLID","RANGEJSCPT","NAVJSCPT","FTYPE","TAB","DE","MC","VISIBLE","LOGVISIBLE","MTBLNAME","SUBTBLNAME","POPJSCPT","GRID","DEF","update_stamp"
"-4","LEFT_CA3_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left CA3 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_DG_VOL","PICSLASHS","ASHS volume data","-4","Volume of left DG ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_DG_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left DG appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_MISC_VOL","PICSLASHS","ASHS volume data","-4","Volume of left MISC ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_MISC_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left MISC appears","-4","-4","-4","-4","-4","-4","-4","-4","","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_SUB_VOL","PICSLASHS","ASHS volume data","-4","Volume of left subiculum ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_SUB_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left subiculum appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_ERC_VOL","PICSLASHS","ASHS volume data","-4","Volume of left entorhinal cortex ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_ERC_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left entorhinal cortex  appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_BA35_VOL","PICSLASHS","ASHS volume data","-4","Volume of left BA35 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_BA35_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left BA35 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_BA36_VOL","PICSLASHS","ASHS volume data","-4","Volume of left BA36 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_BA36_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left BA36 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_PHC_VOL","PICSLASHS","ASHS volume data","-4","Volume of left parahippocampal cortex ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_PHC_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left parahippocampal appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_SULCUS_VOL","PICSLASHS","ASHS volume data","-4","Volume of left sulcus ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_SULCUS_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left sulcus appears","-4","-4","-4","-4","-4","-4","-4","-4","","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_CA_VOL","PICSLASHS","ASHS volume data","-4","Volume of left CA (CA1+CA2+CA3) ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","LEFT_CA_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which left CA (CA1+CA2+CA3) appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA1_VOL","PICSLASHS","ASHS volume data","-4","Volume of right CA1 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA1_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right CA1 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA2_VOL","PICSLASHS","ASHS volume data","-4","Volume of right CA2 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA2_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right CA2 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA3_VOL","PICSLASHS","ASHS volume data","-4","Volume of right CA3 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA3_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right CA3 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_DG_VOL","PICSLASHS","ASHS volume data","-4","Volume of right DG ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_DG_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right DG appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_MISC_VOL","PICSLASHS","ASHS volume data","-4","Volume of right MISC ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_MISC_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right MISC appears","-4","-4","-4","-4","-4","-4","-4","-4","","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_SUB_VOL","PICSLASHS","ASHS volume data","-4","Volume of right subiculum ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_SUB_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right subiculum appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_ERC_VOL","PICSLASHS","ASHS volume data","-4","Volume of right entorhinal cortex ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_ERC_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right entorhinal cortex  appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_BA35_VOL","PICSLASHS","ASHS volume data","-4","Volume of right BA35 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_BA35_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right BA35 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_BA36_VOL","PICSLASHS","ASHS volume data","-4","Volume of right BA36 ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_BA36_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right BA36 appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_PHC_VOL","PICSLASHS","ASHS volume data","-4","Volume of right parahippocampal cortex ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","May consider using normalized volume as volume divided by number of slices in which ROI appears","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_PHC_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right parahippocampal appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_SULCUS_VOL","PICSLASHS","ASHS volume data","-4","Volume of right sulcus ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_SULCUS_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right sulcus appears","-4","-4","-4","-4","-4","-4","-4","-4","","","Do not use for volumetry; provided for completeness","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA_VOL","PICSLASHS","ASHS volume data","-4","Volume of right CA (CA1+CA2+CA3) ROI","-4","-4","-4","-4","-4","-4","-4","-4","mm^3","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","RIGHT_CA_NS","PICSLASHS","ASHS volume data","-4","Number of coroinal slices in which right CA (CA1+CA2+CA3) appears","-4","-4","-4","-4","-4","-4","-4","-4","","","","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","T2_QC_R","PICSLASHS","ASHS volume data","-4","Image quality right hemisphere","-4","-4","-4","-4","-4","-4","-4","-4","","1=poor; 2=acceptable;3=good;4=excellent; -1=unavailable","QC rating of < 2 are not recommended to be used","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
"-4","T2_QC_L","PICSLASHS","ASHS volume data","-4","Image quality left hemisphere","-4","-4","-4","-4","-4","-4","-4","-4","","1=poor; 2=acceptable;3=good;4=excellent; -1=unavailable","QC rating of < 2 are not recommended to be used","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","-4","2019-11-14 10:24:11.0"
